"","Date","Season","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"8473",2015-06-11,"winter","Sydney",11.7,16.1,6.6,0.6,0.2,"W",24,"W","N",9,4,83,69,1036.8,1034.4,7,7,13.3,15.9,1,0
"8474",2015-06-13,"winter","Sydney",13.1,19.7,0,2.4,4.5,"NNW",33,"W","NNW",17,11,85,46,1031.3,1027.1,7,7,13.8,19,0,0
"8476",2015-06-28,"winter","Sydney",7.4,19.6,0,2.6,9.5,"W",28,"W","ESE",20,9,73,53,1032.9,1030.9,0,1,9.3,18.5,0,0
"8477",2015-07-11,"winter","Sydney",6.6,19.9,0.8,1.4,9.3,"WNW",61,"W","NNW",20,17,100,48,1015.4,1009.4,0,1,7.2,19.2,0,1
"8478",2015-08-02,"winter","Sydney",14.3,24.7,0,5.4,7.8,"WNW",43,"WNW","NW",9,20,51,30,1015.1,1010.4,5,5,16.9,23.8,0,0
"8479",2015-09-10,"spring","Sydney",11.3,19.6,0,4.8,6.5,"SSW",37,"WNW","SSE",13,15,59,41,1030.9,1029.8,1,7,15.5,18.9,0,0
"8480",2015-09-11,"spring","Sydney",14,21.3,0,4,9.1,"NNE",39,"WNW","NE",11,24,56,44,1032.1,1027.6,1,0,17.6,20.5,0,0
"8481",2015-09-25,"spring","Sydney",10.1,16.4,31.8,2.8,4.3,"S",54,"S","SSE",13,26,91,63,1029.3,1027.8,7,7,13.4,15.9,1,1
"8482",2015-10-04,"spring","Sydney",19.8,33.8,0,8,8.2,"WSW",46,"W","W",4,28,28,13,1023.4,1021.8,7,7,26.4,32.6,0,0
"8483",2015-10-05,"spring","Sydney",16.1,37,0,11,11.4,"S",20,"WNW","E",11,11,42,16,1024,1021.1,1,7,21.1,35.6,0,0
"8484",2015-10-12,"spring","Sydney",16.5,29.5,3.6,5,9.6,"SSE",43,"WSW","NE",11,19,50,55,1016.7,1012.4,1,6,22.7,23.4,1,1
"8485",2015-10-28,"spring","Sydney",13.4,21.2,0.4,3.8,8.2,"SSE",31,"W","E",9,20,70,45,1025.3,1022.5,7,5,16.4,20.6,0,0
"8486",2015-11-08,"spring","Sydney",16.2,21.7,0.4,7.2,4.6,"SSW",46,"SSW","SSE",17,26,67,65,1020.7,1020,7,6,18,20.4,0,0
"8487",2015-12-06,"summer","Sydney",16.6,25.8,0,9,12.7,"ENE",35,"SE","ENE",7,24,58,46,1020.5,1017.8,3,5,23,24.9,0,0
"8488",2015-12-20,"summer","Sydney",19.9,30.3,0,13,8.6,"NE",56,"E","NNE",11,31,61,52,1013.4,1008.7,1,1,24.6,28.5,0,0
"8489",2015-12-29,"summer","Sydney",15.4,24.9,0.2,7.4,12.5,"SSE",35,"SE","ESE",20,22,51,38,1022.4,1020.7,6,1,21.2,24.1,0,0
"8490",2015-12-30,"summer","Sydney",15,25.6,0,7.4,13.1,"ESE",26,"NW","E",6,19,60,50,1019.9,1018.7,0,1,20.2,23.7,0,0
"8491",2016-01-17,"summer","Sydney",16,26.1,0,5.6,11.8,"SE",33,"SSE","ESE",13,22,71,49,1025.1,1022.6,6,4,20.4,25.1,0,0
"8492",2016-02-06,"summer","Sydney",19.9,27,1.8,8.8,8.1,"SSE",37,"SE","ESE",20,20,75,49,1018,1016.9,7,3,22.8,26.4,1,0
"8493",2016-02-26,"summer","Sydney",23.2,27.8,0,12.2,5.2,"S",63,"SSW","SE",28,22,67,60,1014.9,1015.5,1,7,25.4,26.7,0,0
"8494",2016-04-08,"fall","Sydney",17.7,20.6,0,4,0,"ENE",31,"W","E",13,2,71,70,1023.5,1021.2,8,8,18.8,20.5,0,0
"8495",2016-04-14,"fall","Sydney",15.7,22.9,0.6,3.4,2.4,"ENE",33,"S","NE",6,15,88,62,1030.2,1027.5,7,7,18.6,22.3,0,0
"8496",2016-05-01,"fall","Sydney",18.1,26.1,2.8,3.4,4.7,"NNW",44,"N","N",19,20,86,55,1013.6,1009.6,7,5,19.4,25.4,1,0
"8497",2016-05-09,"fall","Sydney",18,22.2,1.6,1,0,"NW",43,"NNE","NNE",11,17,76,72,1008.8,1003.7,7,7,20.1,21.8,1,0
"8498",2016-05-10,"fall","Sydney",17.3,24.6,0,4.4,9.7,"NW",72,"NW","WNW",20,35,51,35,1006.5,1004.3,1,1,19.8,23.8,0,0
"8499",2016-06-22,"winter","Sydney",12.8,19.7,0,4.4,9,"W",50,"NW","W",17,28,60,34,1004.8,1005,2,1,15,19.3,0,0
"8500",2016-06-25,"winter","Sydney",7.3,15.1,0.6,5.4,9.6,"W",54,"W","S",28,17,49,31,1018.1,1018.1,1,1,8.4,14.3,0,0
"8501",2016-07-02,"winter","Sydney",8.2,18.2,0,2.8,9.5,"W",37,"W","W",24,17,62,36,1025.5,1023.2,1,1,10.1,17.8,0,0
"8502",2016-07-21,"winter","Sydney",13.9,19.3,20.4,1.8,2.6,"W",31,"W","NW",15,2,92,79,1019.9,1016.1,7,5,14.6,17.6,1,0
"8503",2016-07-30,"winter","Sydney",8.7,19.8,0,4.2,10,"W",33,"W","ESE",26,9,63,50,1023.3,1020.2,1,3,10.4,17.9,0,0
"8504",2016-08-09,"winter","Sydney",8.1,19.1,0,2,6.9,"NNE",28,"W","NE",17,11,73,52,1023.1,1017.9,5,7,11,18.8,0,0
"8505",2016-08-10,"winter","Sydney",10.9,25.2,0,4.8,9.2,"NW",44,"NNW","NNW",17,24,52,33,1015.6,1011.4,3,3,17.6,24.6,0,0
"8506",2016-09-04,"spring","Sydney",10.1,21.3,0,5.6,10.9,"WSW",39,"WNW","ESE",11,15,48,33,1021.6,1022,1,1,15.5,19.2,0,0
"8507",2016-09-24,"spring","Sydney",12.5,22.3,0,4.8,10.1,"W",30,"WNW","ESE",13,17,55,63,1012.6,1007.9,1,1,18.4,20.6,0,1
"8508",2016-09-27,"spring","Sydney",10.9,23.2,0,6.2,9.7,"WSW",61,"N","WSW",20,26,37,22,1009.7,1006.8,2,2,18.6,20.6,0,0
"8509",2016-11-11,"spring","Sydney",17.8,24.3,0,7,11.1,"E",33,"SSW","ESE",9,20,68,59,1012.9,1009.9,5,1,20.2,22.6,0,1
"8510",2016-11-13,"spring","Sydney",18.9,30.3,0,8,13,"W",72,"NNW","W",4,41,29,21,998.6,995.4,1,1,24.9,28,0,0
"8511",2016-11-16,"spring","Sydney",14.3,25.2,0,5.2,12.7,"ESE",39,"WNW","ESE",13,22,54,52,1020,1021.3,0,3,19.9,22,0,0
"8512",2016-11-19,"spring","Sydney",19.3,24.8,0,8.6,3.7,"SSE",44,"SSE","SE",30,20,67,58,1018.3,1018.4,7,7,21.7,22.1,0,0
"8513",2016-12-06,"summer","Sydney",20.4,23.6,3.2,7,0,"S",33,"W","NE",15,7,86,83,1012.4,1010.6,8,8,20.6,22.2,1,1
"8514",2016-12-12,"summer","Sydney",20.9,27.6,0,10.6,12.4,"NE",52,"NE","ENE",15,19,59,53,1022.6,1018.1,6,1,23.8,25.5,0,0
"8515",2016-12-19,"summer","Sydney",17.7,22.9,0,7.8,7.1,"NE",44,"ENE","NE",13,24,49,47,1021,1017.5,6,3,20.8,21.4,0,0
"8516",2017-01-09,"summer","Sydney",21.3,29.9,0,9.6,9.2,"ENE",31,"ESE","E",9,20,57,57,1011.5,1009.2,2,2,27,26.7,0,0
"8517",2017-01-14,"summer","Sydney",24.6,32.5,0,10.6,7.1,"ESE",35,"NNW","ESE",2,22,59,52,1003.4,1003.2,8,1,28.7,29.2,0,0
"8518",2017-02-03,"summer","Sydney",22.3,26.4,0,6.6,0.1,"NNE",24,"NNE","NE",11,17,79,63,1015.5,1013.5,8,8,22.8,26.1,0,0
"8519",2017-02-04,"summer","Sydney",22.7,30.4,0,4.4,7.2,"NNE",35,"ESE","E",4,17,78,65,1013.9,1010.4,8,5,26,28.1,0,0
"8520",2017-02-27,"summer","Sydney",18.7,26.6,26.4,7.6,7.5,"ESE",44,"SE","SE",19,24,60,47,1024,1022.8,7,3,23.3,25.6,1,1
"8521",2017-03-16,"fall","Sydney",21.9,24.9,2.6,7.6,1,"ENE",56,"ENE","NE",26,24,84,85,1013.2,1009,8,7,23.1,24.5,1,1
"8522",2017-03-26,"fall","Sydney",18.9,26.5,0,3,11,"ENE",28,"WNW","E",13,19,74,66,1015.9,1014.7,1,2,21.3,26,0,0
"8523",2017-04-11,"fall","Sydney",13.8,23,0,3.6,2.1,"SSW",54,"W","SSW",22,26,56,48,1017.2,1017.3,7,7,17.9,22.2,0,1
"8524",2017-04-18,"fall","Sydney",16,24.3,0,4,9.3,"ESE",24,"W","E",15,17,73,55,1027,1025.3,1,1,19.2,23,0,0
"8525",2017-04-19,"fall","Sydney",15.2,24.9,0,4.6,6.1,"SE",30,"W","SE",17,15,72,63,1030.6,1028.1,3,6,17.7,22.3,0,0
"8526",2017-04-22,"fall","Sydney",17.7,24.1,0,4.2,3.5,"N",19,"NNE","ENE",2,15,68,60,1025.9,1022.2,7,5,19.9,22.5,0,0
"8527",2017-04-26,"fall","Sydney",16.9,24.8,1.8,4.6,7.9,"WSW",67,"WNW","WSW",13,41,55,43,1007.8,1003.9,1,7,20.2,18.1,1,0
"8528",2017-05-08,"fall","Sydney",10.2,20.1,0,4.2,9.9,"SSW",33,"W","SE",22,20,49,41,1027.9,1025.1,2,1,12.2,18.9,0,0
"8529",2017-05-10,"fall","Sydney",10.5,21.7,0,3.4,10,"W",37,"W","SE",20,13,70,52,1025.1,1021.9,1,1,13.3,20.3,0,0
"8530",2017-05-11,"fall","Sydney",10.9,22.1,0,2,8.5,"W",30,"W","SSE",24,19,73,56,1024.7,1022.9,1,7,13.4,19.7,0,0
"8531",2017-05-31,"fall","Sydney",9.7,16.3,0,3.4,7.8,"SSW",52,"SSW","SSW",20,28,58,43,1025.4,1026,6,4,13.4,15.9,0,0
"8532",2017-06-05,"winter","Sydney",9.4,19.6,0,2.8,9.4,"W",28,"W","WSW",20,7,78,41,1025,1021.5,3,5,11.5,19.2,0,0
"8533",2017-06-24,"winter","Sydney",10.1,19.3,0,1.4,9.3,"W",43,"W","W",17,19,56,35,1017.3,1015.1,5,2,12.4,19,0,0
"8534",2007-11-10,"spring","Canberra",8.4,22.8,16.2,5.4,7.7,"E",31,"S","ESE",7,6,82,32,1024.1,1020.7,7,1,13.3,21.7,1,0
"8535",2007-11-19,"spring","Canberra",12.4,32.3,0.6,7.4,13,"E",39,"NNE","W",4,17,60,25,1017.1,1013.3,1,3,20.2,31.2,0,0
"8536",2007-12-07,"summer","Canberra",17.2,25.8,0,4.2,8.8,"SW",41,"NW","N",6,6,70,74,1014.5,1011.5,6,7,21.5,22.6,0,1
"8537",2007-12-18,"summer","Canberra",7.5,20.9,0,6.6,8.7,"ENE",39,"SE","E",13,20,61,43,1020.6,1018.3,6,7,15.3,19.8,0,0
"8538",2007-12-19,"summer","Canberra",12.8,21,0,6.4,0.8,"NE",22,"NE","ENE",7,6,72,54,1018,1015.6,8,8,16.1,20,0,1
"8539",2008-01-04,"summer","Canberra",16.7,25.3,0,6.2,12.5,"ESE",46,"ESE","ESE",24,26,56,45,1016.2,1013,6,7,20.3,23.9,0,0
"8540",2008-01-16,"summer","Canberra",17.9,33.2,0,10.4,8.4,"N",59,"N","NNE",15,20,58,62,1008.5,1006.1,6,7,24.5,23.5,0,1
"8541",2008-01-19,"summer","Canberra",15.3,19.6,18.8,5,0,"NE",33,"SSE","NNE",9,13,92,88,1008.7,1006,8,8,18,18.6,1,1
"8542",2008-01-27,"summer","Canberra",13.2,31.3,0,6.6,11.6,"WSW",46,"N","WNW",4,26,71,28,1013.1,1009.5,1,4,19.7,30.7,0,0
"8543",2008-01-28,"summer","Canberra",15.3,33.2,0,9.4,13.2,"NNW",44,"NNE","NW",4,24,60,18,1013.9,1012,0,1,22.4,32.1,0,0
"8544",2008-02-10,"summer","Canberra",9.1,23.1,0,5.8,9.6,"ENE",41,"SSE","W",17,13,66,37,1013.6,1011.4,1,7,14,21.4,0,0
"8545",2008-02-15,"summer","Canberra",10.8,25.2,0,5.6,12.6,"ENE",35,"SE","E",7,7,69,32,1020.2,1016.7,1,1,15,24.3,0,0
"8546",2008-02-21,"summer","Canberra",16.3,24.8,1.8,7.8,3.8,"S",50,"NNW","N",4,7,88,56,1011.8,1008.4,7,7,17.5,24,1,1
"8547",2008-03-02,"fall","Canberra",7.4,24.4,0,6.2,11.6,"E",35,"ESE","WNW",7,11,65,37,1026.3,1023.2,0,2,12.2,22.1,0,0
"8548",2008-03-08,"fall","Canberra",9.5,27.4,3,4.8,11.5,"NNW",24,"SSE","NNW",6,9,79,39,1024.7,1020.7,1,7,14,24.9,1,0
"8549",2008-03-24,"fall","Canberra",15.5,22.4,0.6,4.8,1.9,"NW",28,"SSE","WNW",6,19,89,68,1018.7,1015.4,8,7,17.1,21.1,0,1
"8550",2008-03-27,"fall","Canberra",4.4,18.3,0,4.6,9.6,"N",33,"SE","N",7,17,80,36,1014.8,1012.6,1,2,8.4,17.4,0,0
"8551",2008-04-12,"fall","Canberra",6.1,24.1,0,4.6,6.1,"WNW",35,"SSW","WNW",6,11,75,32,1019.2,1015.8,7,3,11.5,23.7,0,1
"8552",2008-04-18,"fall","Canberra",7.9,19.7,0,3.2,8.3,"ESE",48,"SSE","ENE",17,11,58,43,1027.3,1024.1,3,6,14,19.1,0,0
"8553",2008-05-18,"fall","Canberra",4.3,14.1,0.8,1.6,8.8,"NW",41,"NNW","WNW",13,26,71,53,1008.4,1008.3,6,6,7.9,13.3,0,0
"8555",2008-06-13,"winter","Canberra",8.7,13,0.6,3.2,7.1,"WNW",54,"W","WNW",19,28,82,58,1013.7,1014.1,4,2,8.8,11.1,0,0
"8556",2008-06-16,"winter","Canberra",6.4,16.9,0,2.6,5.9,"SSW",26,"SSW","ESE",17,9,78,51,1027.8,1024.8,7,2,9.5,16,0,0
"8557",2008-07-04,"winter","Canberra",-3.1,12,0,1.8,3.9,"ESE",35,"SSW","NE",4,13,80,52,1030.5,1030,1,6,5.9,10.2,0,0
"8559",2008-08-15,"winter","Canberra",4.6,14.7,0,4.4,8.4,"WNW",52,"WNW","NW",28,33,54,51,1014.7,1012.4,1,3,9.2,12,0,0
"8560",2008-08-27,"winter","Canberra",-3.3,15.1,0,3,8.6,"SSW",30,"SSE","SE",9,13,57,23,1027.7,1025.5,1,1,7.9,14.4,0,0
"8561",2008-08-30,"winter","Canberra",0.5,16.3,0,1.8,4.1,"NNW",39,"SSW","WSW",4,6,81,45,1023.7,1017.5,7,8,6.2,15.4,0,1
"8562",2008-09-10,"spring","Canberra",-2.7,15.2,0,4,9.7,"N",30,"SW","WNW",6,20,62,35,1022.8,1017.9,1,2,6.3,14.9,0,0
"8563",2008-09-13,"spring","Canberra",9,25.5,0,5.6,10.2,"NW",50,"N","NW",20,26,47,31,1015.3,1011.4,3,1,17.5,25.1,0,1
"8564",2008-10-13,"spring","Canberra",6.7,26.1,0,6.2,7.5,"SSW",70,"NE","NNW",6,33,56,47,1020.9,1016,4,7,16.3,23.2,0,1
"8565",2008-10-23,"spring","Canberra",3.2,18,0,7.4,12.2,"SSE",48,"SSE","S",26,15,47,25,1026.6,1022.8,1,2,9.1,16.3,0,0
"8566",2008-11-01,"spring","Canberra",10.5,20.6,0,13,7.7,"ENE",41,"ESE","NE",4,20,69,48,1021.2,1021.5,7,6,16.3,19.7,0,0
"8567",2008-11-13,"spring","Canberra",11.8,30.8,0,7.6,10.9,"NNW",33,"W","N",7,22,65,17,1018.6,1013.5,3,6,18.8,29.3,0,0
"8568",2008-11-14,"spring","Canberra",14.3,32.9,0,8.2,9.8,"NNW",61,"N","WNW",13,30,35,21,1013.9,1009.5,7,6,23.8,31.9,0,1
"8569",2008-11-16,"spring","Canberra",7.3,24.5,0,10.2,12.3,"ENE",52,"NE","N",6,11,53,19,1015.8,1013.1,2,1,15.9,23.2,0,0
"8570",2008-11-28,"spring","Canberra",13.4,26.1,9.2,7.6,5,"WNW",70,"SE","N",2,17,78,49,1004.9,1000.8,7,8,18.9,25.6,1,1
"8571",2008-12-11,"summer","Canberra",13.3,22.7,0,6.6,6.6,"ENE",44,"ENE","ENE",15,24,69,44,1012.8,1012,7,6,15.9,21.6,0,1
"8572",2008-12-16,"summer","Canberra",7.8,25.2,0,7,13.3,"WNW",46,"SW","WNW",2,31,64,29,1011.9,1009.4,1,1,14.9,24.2,0,0
"8573",2008-12-17,"summer","Canberra",10.3,24.7,0,9.6,4.5,"W",50,"NW","S",4,30,55,87,1011,1008.6,6,7,18.8,16.8,0,1
"8574",2008-12-23,"summer","Canberra",16.1,26,4.2,4.2,4.9,"ESE",48,"N","N",6,15,84,56,1011,1008.4,7,7,18.3,23.3,1,1
"8575",2008-12-28,"summer","Canberra",13.2,29.7,33,9.2,12.5,"WNW",48,"NNW","WNW",20,26,79,34,1007,1002.8,7,3,20.1,28.9,1,0
"8576",2008-12-31,"summer","Canberra",13.5,24,0,9.8,13.4,"WNW",44,"WNW","WNW",19,24,38,25,1002.8,1002.8,1,1,17.3,23,0,0
"8577",2009-01-27,"summer","Canberra",16.7,32.2,0,9.6,9.2,"NW",28,"S","NNW",6,9,79,44,1020.9,1017.2,8,1,19.1,28.8,0,0
"8578",2009-02-05,"summer","Canberra",18.7,37.4,0,7,12.7,"ESE",46,"NNW","WNW",2,20,71,24,1008.8,1005.4,1,3,23.2,36.2,0,0
"8579",2009-02-09,"summer","Canberra",17.3,26,0,14.6,6.7,"ENE",41,"E","NNE",17,11,74,50,1011.9,1009.1,8,7,18.1,24.7,0,0
"8580",2009-02-13,"summer","Canberra",11.3,18.1,4,3,6.3,"SE",50,"SE","ESE",19,28,68,48,1025.9,1023.6,7,7,13.8,17.2,1,0
"8581",2009-02-19,"summer","Canberra",11.3,31.2,0,6.2,11.6,"NW",50,"N","NW",6,17,75,22,1007.8,1004.6,2,1,16.8,28.6,0,0
"8582",2009-02-21,"summer","Canberra",12.9,27.3,0,4,10.9,"E",44,"SSE","N",7,9,71,37,1013.8,1011.2,7,3,18.2,26.2,0,0
"8583",2009-02-24,"summer","Canberra",11.7,31.8,1.2,5.2,12.3,"WNW",63,"NNW","WNW",6,30,79,12,1014.4,1012.1,0,1,18.5,31.3,1,0
"8584",2009-04-03,"fall","Canberra",14.5,28.6,0,2.4,9.1,"WNW",52,"NNE","NW",9,24,72,39,1021.8,1016,2,7,19,27.2,0,1
"8585",2009-04-05,"fall","Canberra",11,22.1,0,3.2,9.6,"NNW",44,"NNW","WNW",6,20,69,35,1020,1014.6,5,1,15,21.7,0,0
"8586",2009-04-26,"fall","Canberra",7.2,11.7,10.6,4.4,7.5,"W",70,"W","WNW",19,31,60,62,1002.4,1002.3,6,7,8.3,9.3,1,1
"8588",2009-06-19,"winter","Canberra",-0.7,14.3,0,1.4,7.8,"ENE",31,"ENE","NE",4,15,86,45,1032.6,1029.6,1,6,6.1,13,0,0
"8589",2009-06-21,"winter","Canberra",8,13.7,11,1.4,1.3,"NW",17,"SW","SSE",2,4,99,68,1025.1,1021.3,8,7,10.2,13.5,1,1
"8590",2009-07-14,"winter","Canberra",4.5,10.2,0,3,5.9,"NNW",39,"NW","NW",24,24,81,74,1006.8,1005.7,2,6,6.5,8.5,0,0
"8591",2009-07-16,"winter","Canberra",-1.6,10.5,0,0.6,2.2,"S",43,"SSW","S",6,19,96,55,1014.7,1013.7,6,7,0.5,9.8,0,0
"8592",2009-07-26,"winter","Canberra",-1,11,0,1.6,1.2,"NNW",43,"SSE","NNW",6,20,86,79,1018.5,1014.2,7,8,4.8,8.9,0,1
"8593",2009-07-31,"winter","Canberra",1.8,14.3,0,1.6,9.4,"W",44,"NW","WNW",20,24,71,62,1020.8,1019.6,1,3,10.2,12.9,0,0
"8622",2010-04-05,"fall","Canberra",6.8,21.9,0,3.4,10.5,"NE",28,"E","NNE",7,7,69,41,1022.1,1017.8,3,1,13.7,21.6,0,0
"8623",2010-04-06,"fall","Canberra",9,21.2,0,3.6,4,"NE",31,"SE","ENE",7,11,76,60,1020.9,1016.8,7,7,14.9,19.6,0,1
"8624",2010-04-07,"fall","Canberra",14.2,20,1.4,2.2,1,"NNW",35,"N","NNW",7,11,86,90,1015.7,1012.6,8,8,16.5,18,1,0
"8625",2010-04-09,"fall","Canberra",7.9,21.1,0,4,6.8,"ENE",20,"ESE","NNW",7,6,65,37,1016.5,1011.5,6,7,14.9,20.5,0,0
"8626",2010-04-19,"fall","Canberra",9.4,24.7,0,3,9.5,"W",17,"N","W",6,6,86,48,1027.5,1023.7,5,5,14.8,23,0,0
"8627",2010-04-22,"fall","Canberra",7.3,25.4,0,2.4,8.9,"WNW",26,"SE","WNW",4,11,74,41,1024.6,1020.5,0,2,15.4,24.3,0,0
"8628",2010-04-25,"fall","Canberra",10.6,19.2,13.2,2.6,8.8,"SSW",41,"WNW","NW",19,9,71,34,1013.9,1014.6,4,5,13.8,17.4,1,0
"8629",2010-05-07,"fall","Canberra",1.8,16.8,0,3,7,"NW",22,"WNW","NW",2,13,89,49,1024.1,1020.4,8,4,6,16.4,0,0
"8630",2010-05-13,"fall","Canberra",-3.7,15.9,0,2.6,8.8,"SSE",31,"SW","NW",4,15,75,46,1021.4,1018,1,2,4.5,15.2,0,0
"8631",2010-05-27,"fall","Canberra",4.9,15,0.8,2.4,4.7,"SE",22,"SSE","NNW",9,6,82,57,1020.9,1019.3,3,7,10.1,14.3,0,0
"8632",2010-05-31,"fall","Canberra",9.2,15.8,17,2.8,6.3,"SE",48,"SSE","SSE",24,24,68,43,1014.2,1015.1,7,7,11.5,15,1,0
"8633",2010-06-03,"winter","Canberra",4.7,15.9,0,1.4,3.5,"ESE",30,"SE","ESE",9,13,76,59,1027.8,1025.1,7,5,9.6,14.2,0,0
"8637",2010-07-29,"winter","Canberra",5,15,4,1,1.7,"NNW",31,"NNW","WNW",11,15,95,65,1020.3,1016.2,7,7,10.2,13.4,1,0
"8638",2010-07-31,"winter","Canberra",8.8,15.4,0.8,2,4.1,"WNW",50,"N","W",15,17,89,59,1013.3,1015.1,7,6,11.1,12,0,0
"8639",2010-08-05,"winter","Canberra",4.2,11.6,0,2.4,8.7,"W",44,"WNW","WNW",20,28,46,43,1017.8,1016.1,1,5,7.2,10,0,0
"8640",2010-08-15,"winter","Canberra",5.6,14.2,1,2.4,5.6,"NW",52,"NW","WNW",28,30,82,62,1005.8,1005,6,7,9.5,10.5,0,1
"8641",2010-08-25,"winter","Canberra",2.4,9.3,0,4,9.8,"NW",54,"WNW","NW",19,33,53,46,1009.4,1005.7,2,7,6.1,8.2,0,1
"8642",2010-08-29,"winter","Canberra",1,13.7,0,2.8,11.1,"N",31,"SSE","NNW",6,15,74,45,1029.8,1026.7,1,1,7.6,13.1,0,0
"8643",2010-09-03,"spring","Canberra",6.6,12.8,0,2.6,0,"E",35,"SE","ENE",7,15,66,68,1026.5,1022.7,7,8,8.8,11.7,0,1
"8644",2010-09-28,"spring","Canberra",8.1,16.9,0,6.6,9.6,"NW",63,"NW","NW",39,33,48,32,1012.8,1012.4,1,7,13.3,15,0,0
"8645",2010-10-05,"spring","Canberra",6.2,23.6,0.4,2.4,7.8,"ESE",24,"S","NNE",2,9,83,43,1023.1,1020.6,1,5,14,22.1,0,0
"8646",2010-10-12,"spring","Canberra",5.3,21.5,0,2.4,4.2,"NW",31,"SE","N",6,20,77,53,1029.5,1024.9,4,6,13.5,20.5,0,1
"8647",2010-10-21,"spring","Canberra",6.1,21.8,0,3.6,10.1,"N",31,"N","N",6,17,95,47,1025.6,1021.6,8,5,10.5,20.8,0,0
"8648",2010-10-26,"spring","Canberra",3.9,21.6,0,3,11.5,"NW",39,"ENE","WNW",4,22,82,34,1018.4,1015.7,1,3,13,21.1,0,0
"8649",2010-10-27,"spring","Canberra",8.9,21.6,0,4.6,10.3,"WNW",46,"N","WNW",7,19,63,32,1016.2,1014.9,6,3,14.1,20.9,0,0
"8650",2010-11-10,"spring","Canberra",9.6,24.9,0,4,6.7,"W",52,"NNW","NW",6,15,72,59,1022.3,1021.8,3,4,19.2,21.2,0,1
"8651",2010-11-30,"spring","Canberra",11.2,17.5,14.6,3.4,0,"SE",28,"SSE","ESE",17,7,85,89,1017,1015.4,7,8,14.1,16.7,1,1
"8652",2010-12-07,"summer","Canberra",15.5,27.1,0,4.6,10.8,"NE",43,"ENE","NE",13,24,69,43,1015.6,1013,6,3,20.9,25.5,0,0
"8653",2010-12-24,"summer","Canberra",13.6,21.7,0,6,7.1,"E",30,"E","NE",13,11,79,62,1025.4,1022,8,3,14.3,20.2,0,0
"8654",2010-12-25,"summer","Canberra",8.6,29.1,0,2.8,7.7,"NW",39,"NW","NW",4,28,79,45,1016.3,1010.5,1,6,16.8,27.4,0,0
"8655",2011-01-16,"summer","Canberra",15.2,32.3,0,5.8,11.5,"NE",24,"SSE","SW",2,11,63,30,1010.8,1006,0,2,22.7,31,0,0
"8656",2011-01-17,"summer","Canberra",16.1,30.4,0,6.4,13.2,"NW",44,"NNW","WNW",7,30,69,17,1003.5,1001.2,1,1,23.6,29.5,0,0
"8657",2011-02-07,"summer","Canberra",6,24.9,0.2,4.2,10.5,"E",35,"S","WNW",6,7,69,46,1022.6,1018.3,7,7,11.2,22.5,0,0
"8658",2011-02-09,"summer","Canberra",11.1,24.1,0,4.2,4.1,"E",39,"SSE","E",9,17,67,53,1024,1021.8,6,7,17.3,23.3,0,0
"8659",2011-02-16,"summer","Canberra",14.9,21.3,0.2,3.8,1.3,"NE",20,"SE","SSE",7,6,82,90,1019.3,1017,7,8,17.6,17.7,0,1
"8660",2011-03-02,"fall","Canberra",9,22.7,0,0.7,7.6,"NNE",30,"NE","SSW",19,4,78,56,1022.1,1012.4,7,8,14,20.6,0,0
"8661",2011-03-09,"fall","Canberra",12.1,26.4,0,4,4.7,"WNW",39,"NNE","NW",2,20,79,59,1016.4,1015,7,8,16.6,21.3,0,1
"8662",2011-03-14,"fall","Canberra",17.9,24.1,6.2,5,2.8,"ENE",39,"S","ENE",7,19,92,73,1021.4,1020.5,6,3,20.4,21.8,1,0
"8663",2011-03-25,"fall","Canberra",10.7,22.7,0,6,6.3,"NW",39,"NW","SSW",22,9,75,44,1008.6,1009.6,1,7,14.2,20.7,0,0
"8665",2011-03-31,"fall","Canberra",9.5,20,0.2,4,5.1,"E",31,"SSE","NE",11,17,83,55,1022.8,1021.8,7,2,13.3,19.6,0,0
"8667",2011-06-09,"winter","Canberra",1.7,13,0,1.8,4,"SW",39,"NW","WSW",19,17,74,41,1015.4,1013.5,4,7,6.3,11.4,0,0
"8668",2011-06-12,"winter","Canberra",-0.8,13.8,0,1.8,2.6,"SSE",46,"SSE","SE",11,19,76,46,1029.3,1026.5,3,5,8.8,12.5,0,0
"8669",2011-06-14,"winter","Canberra",2.5,14.3,0,2.8,5.1,"SSE",50,"SSE","SE",24,20,64,47,1026.5,1025,7,5,10.4,11.8,0,0
"8670",2011-06-17,"winter","Canberra",-1.9,12,0,1.8,6.5,"WNW",50,"WNW","WNW",31,31,57,57,1009.5,1007.7,4,7,9.6,9.7,0,0
"8671",2011-07-22,"winter","Canberra",4.7,12.1,0,1.4,3.4,"SSE",44,"S","SE",20,17,72,51,1023.4,1022.3,4,8,7.9,10.6,0,0
"8674",2011-09-11,"spring","Canberra",-1.4,14.8,0,3.4,8.5,"WNW",50,"WNW","WNW",19,30,62,40,1013.4,1011.2,1,2,9.8,13.8,0,0
"8677",2011-10-25,"spring","Canberra",11.1,13.9,4.4,8.4,3.5,"E",33,"S","SE",13,17,95,87,1012.9,1015.1,8,8,11.3,12.2,1,1
