"","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustSpeed","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow","Location_Sydney","Location_Adelaide","Location_Melbourne","Location_Canberra","Season_summer","Season_fall","Season_spring","Season_winter","WindGustDir_SSE","WindGustDir_ESE","WindGustDir_S","WindGustDir_SW","WindGustDir_WSW","WindGustDir_NW","WindGustDir_NNE","WindGustDir_NNW","WindGustDir_WNW","WindGustDir_W","WindGustDir_NE","WindGustDir_SE","WindGustDir_SSW","WindGustDir_ENE","WindGustDir_N","WindGustDir_E","WindDir9am_SSW","WindDir9am_E","WindDir9am_SE","WindDir9am_WNW","WindDir9am_W","WindDir9am_NE","WindDir9am_NW","WindDir9am_SW","WindDir9am_N","WindDir9am_SSE","WindDir9am_S","WindDir9am_ENE","WindDir9am_WSW","WindDir9am_NNW","WindDir9am_NNE","WindDir9am_ESE","WindDir3pm_S","WindDir3pm_E","WindDir3pm_SW","WindDir3pm_W","WindDir3pm_ESE","WindDir3pm_WNW","WindDir3pm_N","WindDir3pm_SSW","WindDir3pm_SE","WindDir3pm_NNW","WindDir3pm_ENE","WindDir3pm_NW","WindDir3pm_WSW","WindDir3pm_NE","WindDir3pm_NNE","WindDir3pm_SSE"
"1878",11.6,19.1,1.6,15,2.6,39,11,20,74,45,1014.3,1013.9,5,3,14.4,17.9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1879",17,33.1,0,9.2,13.5,37,6,15,24,14,1010.5,1008.2,1,7,25.5,31.8,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1880",16.8,23.8,0,8.8,10.5,31,9,20,75,57,1015.9,1013.6,5,1,18.2,22.4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1881",0.3,18.9,0,3.2,8.8,20,6,6,77,30,1026,1022.5,6,1,9.7,17.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1882",11.4,19.3,0.6,2.4,8.9,31,13,19,63,47,1018.6,1017.1,5,7,14.4,18.3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1883",5.2,21.3,0,8,8.6,54,19,26,75,32,1018.6,1015.7,4,5,14.7,20.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1884",17.7,32.2,0,4.8,11.2,72,2,13,69,39,1011.8,1006.7,3,7,23.3,31.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1885",20.6,27.2,26.4,7.2,2.2,43,9,22,87,67,1021,1019.4,6,7,21.4,25,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1886",13.5,20.1,4.6,8,7.7,39,6,15,82,51,1020.6,1021.7,1,1,14.6,18.3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1887",13.5,24.2,0,4.8,12.2,50,9,11,50,35,1023.1,1020.7,8,8,17,23,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1888",10.1,18.8,0,5,11.4,33,24,15,60,54,1023.6,1021.4,2,1,13.8,17.3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1889",18.7,20.7,8.6,4.1,0.9,41,15,13,74,92,1004.7,1005.1,6,7,19.9,18.8,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1890",12,20.6,0,4.4,2.8,69,24,22,54,64,1011.5,1009.1,7,7,17.2,18.3,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1891",-1,11.9,0,4.1,5.7,26,6,15,99,61,1025.4,1021.2,8,8,3.4,11.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1892",14.8,24.2,0,3.8,8.4,48,28,33,61,41,1015.8,1013.9,2,6,16.5,22.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1893",14,19.7,0,4,0,70,31,26,67,54,1009.1,1005.5,7,7,15.5,19.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1894",5.3,16.5,0,2.4,6.7,52,26,30,74,59,1020.5,1020.3,8,6,11.8,14.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1895",13.1,17.4,6.4,2.8,0,43,11,20,94,93,1010.2,1006.5,8,8,16.4,16.6,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1896",10.8,16.6,0.4,2.6,1.9,33,19,20,91,67,1031.6,1028.1,2,7,12.3,16.2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1897",-0.3,17.3,0,2.8,7.6,31,19,15,47,37,1026.3,1021.5,2,3,11.7,15.7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1898",4.7,13.5,10.4,3.2,7.3,80,26,33,92,39,1014.7,1011,4,4,9.6,12.5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1899",-0.2,13.1,1,1.2,3.9,28,9,11,97,58,1017.1,1012.7,7,5,3.9,12.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1900",-2.9,9.6,0,1.8,7.3,43,6,24,76,70,1022.4,1019,1,6,5.6,8.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1901",17.5,26.7,0,7.2,7.7,35,9,13,20,39,1012.6,1011.7,8,7,24.1,24.7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1902",11,22.9,0,12.6,4,33,9,15,74,58,1023.8,1020.9,6,8,16.5,21.8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1903",18,34.8,0,8,8.3,43,15,20,23,13,1010.8,1006.2,7,2,28.2,33.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1904",20.5,33.1,3.4,4.4,3.7,67,2,19,77,49,1014.7,1010.6,7,6,24.2,32.4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1905",17.8,36.7,0,6.6,3.8,52,9,26,55,26,1006.2,1002.9,7,7,25,32.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1906",13.5,22.5,0,6.8,8.5,43,19,28,55,29,1016.5,1015.5,6,3,16.9,21.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1907",13.9,21.8,0,2.8,6.7,26,11,13,56,34,1018.1,1015.1,7,7,15.6,21.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1908",14.9,25.7,0.2,1.8,13.6,39,6,20,69,43,1017.1,1017.1,1,3,19.7,24.6,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1909",7.7,15.3,12,2.6,2.7,65,20,30,72,60,1011.3,1010.6,8,8,12.5,15.3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1910",8.1,15.8,0,4.1,3.2,33,17,19,52,63,1027.5,1024.4,1,1,11.8,13.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1911",16.4,28.3,0,5.7,7.7,37,11,24,73,50,1011.2,1009.2,7,8,20.6,25.6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1912",-4.7,14.7,0,5.7,5.7,22,4,13,82,39,1031.3,1028.2,1,1,2.7,14.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1913",9.8,14.4,0.8,0.6,0,20,9,11,99,86,1028.5,1027.2,8,8,12.1,13.6,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1914",9.5,15.1,16.6,5.7,7.7,50,13,19,89,58,1015.5,1015.8,1,8,11.5,14.9,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1915",7.8,14.7,0,3.2,2.7,43,24,11,58,85,1019.8,1021.7,5,8,11.2,11.8,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1916",13.3,18.9,0,8.4,7.6,33,9,13,60,59,1010.9,1011.2,1,7,14.8,17.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1917",13.7,19.6,5.4,3.4,3.7,44,26,24,69,50,1008.1,1008.5,7,6,15.1,19.1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1918",13.1,32.8,0,8,7.7,30,2,11,45,42,1014.4,1011.8,4,5,20.6,32.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1919",18.5,32.5,0,5,11.2,44,11,24,64,55,1010.2,1007.9,0,5,23.5,25.8,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1920",17.1,24.4,0,5.7,7.7,31,13,17,63,42,1015.1,1014,1,1,19.6,23.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1921",10.8,19.4,0.4,3.2,6.4,28,9,9,80,52,1023.1,1018.8,7,6,13,18.1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1922",11.8,23.3,0,4,5.1,44,22,20,49,27,1018,1013.2,7,1,14.9,22.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1923",14.4,22.5,0,3.2,4.8,28,7,11,80,55,1024,1020.7,7,2,16,21.8,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1924",13.2,28.6,0,5.8,8.6,31,9,15,52,25,1024.1,1020.6,6,5,19.3,27.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1925",10.2,18.1,0,2.6,10.3,41,13,20,72,54,1031.2,1027.6,1,2,12.4,17.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1926",14.9,26.9,0,4.6,9.9,50,24,31,62,34,1018.1,1014.4,3,6,18.8,25.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1927",11.1,18.6,0,1.8,3.2,35,11,26,75,66,1019.2,1017.9,7,6,13.3,17.6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1928",8.1,16.6,4.8,2.4,6.7,39,13,17,58,44,1032.8,1033.6,1,2,13.5,15.1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1929",5.8,19.8,0,2.8,10.9,22,9,13,49,29,1028.1,1023.8,1,1,14.1,19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1930",17.7,29,0,2.4,6.7,26,2,9,75,50,1019,1015.1,5,7,18.6,28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1931",3.8,23.3,0,5.8,6.7,37,7,20,97,35,1016.3,1011.3,0,1,4.5,22,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1932",10.7,23.4,0,3.4,8.2,39,26,6,58,35,1021.2,1018.5,5,3,14.6,21.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1933",9.9,18.2,0,2.8,3.6,24,9,9,74,52,1024.6,1022.5,8,8,12.3,17.6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1934",13.7,19.3,0.6,1.6,5.4,28,7,17,78,61,1014.7,1013.8,7,6,15.8,18.2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1935",4.6,22,0,4.4,11,41,6,19,82,25,1028.8,1024.9,1,2,10,21.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1936",5,18.7,0,4.1,6.7,78,31,35,53,40,1014.6,1013.4,7,6,16.6,17,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1937",10.5,22.2,0,4.4,10.3,35,11,13,51,54,1008.1,1009.1,7,1,18.4,19.2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1938",-1.4,17.1,0,8,5.7,22,6,13,99,52,1022.2,1019.3,8,8,4.5,16.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1939",10.7,15.4,1.6,1.8,1,69,31,39,63,57,1017.5,1013.2,7,7,12.4,15.1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1940",13,22.8,0.2,5,11.1,35,15,20,53,45,1021.1,1019.3,5,1,18.8,20.2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1941",5.7,19,0,4.4,6.7,33,17,17,48,41,1027.2,1022.8,6,5,13.6,18.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1942",-0.1,17.6,0,4.1,8.6,24,6,11,73,46,1032.8,1029.3,7,3,7.9,16.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1943",6.4,14.6,27.2,2.4,7.7,44,22,13,89,92,1019.3,1018.8,8,8,9.5,10.2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1944",18.4,24.8,0,5.6,12.4,30,7,19,54,54,1018.8,1016.6,4,1,21.8,23.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1945",11.8,18.8,0,2.4,7.7,37,13,17,66,55,1016.2,1016.3,8,8,14,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1946",5.3,21.2,0,2,8.6,48,4,31,92,34,1020.5,1017.2,5,8,11.6,18.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1947",28.2,42.9,0,28,13,48,15,20,23,15,1011,1007.8,7,7,35.3,42.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1948",10,18.9,0,4,6.6,56,20,37,60,39,1020.1,1019.8,7,7,12.1,18.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1949",7,15,0,4,7.3,39,13,24,71,38,1017.7,1013.2,7,8,8.6,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1950",4.7,9.1,0.2,1.8,3.2,50,24,35,65,80,1010.7,1008.3,6,7,6.6,6.2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1951",5.6,25.9,0,2.4,11,46,6,33,67,23,1011.2,1010,1,2,15.7,25.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1952",3.2,14.1,0.8,8,3.6,24,2,9,82,62,1034.1,1031.7,7,8,7.2,13.2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1953",6.4,22.6,0,3.8,6.7,37,19,13,38,20,1019.8,1014.4,7,8,15.9,21.6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1954",9.5,13.1,9,1.2,7.2,52,24,20,54,66,1019.8,1019.6,2,6,10.9,11.2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1955",10,27.2,0,5.2,13.1,39,6,20,63,35,1024,1021,1,2,20.4,26.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
